5,19,1583.171,18.832,41.682,105.990,0.835356,-1,-1,-1
5,24,1386.102,51.452,37.855,133.234,0.833897,-1,-1,-1
5,25,728.805,0.452,38.106,97.234,0.833359,-1,-1,-1
5,23,1137.137,484.304,75.496,148.901,0.832365,-1,-1,-1
5,30,572.039,208.103,48.970,113.796,0.831711,-1,-1,-1
5,34,1401.108,0.000,42.138,97.064,0.819230,-1,-1,-1
5,29,898.269,86.918,39.841,125.039,0.815073,-1,-1,-1
5,38,385.571,489.053,87.652,184.375,0.814289,-1,-1,-1
5,22,908.726,0.000,34.988,83.567,0.812961,-1,-1,-1
5,28,990.249,106.627,51.351,140.007,0.810387,-1,-1,-1
5,31,1728.109,82.413,59.009,150.008,0.809824,-1,-1,-1
5,27,1303.350,5.796,41.253,103.535,0.807249,-1,-1,-1
5,32,1695.025,158.812,63.493,143.312,0.798668,-1,-1,-1
5,33,92.677,129.295,52.601,120.713,0.793922,-1,-1,-1
5,37,1897.575,95.661,22.425,102.887,0.775327,-1,-1,-1
5,40,344.182,494.345,59.193,150.691,0.769820,-1,-1,-1
5,36,1820.114,0.001,38.396,51.421,0.768403,-1,-1,-1
5,35,149.397,0.000,44.918,46.675,0.754295,-1,-1,-1
5,44,751.809,0.000,63.588,51.440,0.752413,-1,-1,-1
5,42,1853.708,696.670,66.285,181.747,0.741337,-1,-1,-1
5,43,290.890,0.000,40.529,18.314,0.575771,-1,-1,-1
5,45,461.500,512.155,56.428,133.005,0.446444,-1,-1,-1
5,39,1279.503,43.339,35.205,78.353,0.361024,-1,-1,-1
5,46,1280.119,44.369,34.224,77.602,0.537454,-1,-1,-1
6,1,1454.296,330.153,72.108,153.784,0.887376,-1,-1,-1
6,4,1470.817,485.815,77.801,163.755,0.886012,-1,-1,-1
6,3,250.790,448.661,73.225,161.493,0.880102,-1,-1,-1
6,5,1393.605,705.691,117.754,182.454,0.879911,-1,-1,-1
6,2,756.987,432.149,65.198,161.212,0.877587,-1,-1,-1
6,11,1794.009,155.198,60.703,132.534,0.869209,-1,-1,-1
6,7,711.572,223.746,54.952,145.163,0.865525,-1,-1,-1
6,14,1613.944,16.367,43.583,111.502,0.865119,-1,-1,-1
6,15,926.634,183.989,58.074,139.172,0.864998,-1,-1,-1
6,9,1678.291,12.418,52.912,127.827,0.859272,-1,-1,-1
6,6,216.251,31.646,52.185,116.934,0.858532,-1,-1,-1
6,8,672.336,619.309,75.392,186.448,0.858118,-1,-1,-1
6,12,571.334,285.044,61.819,132.776,0.857814,-1,-1,-1
6,13,1092.555,53.349,41.801,104.820,0.856557,-1,-1,-1
6,17,366.641,18.105,55.620,116.009,0.855216,-1,-1,-1
6,10,40.550,803.053,106.114,188.086,0.854330,-1,-1,-1
6,21,850.867,66.750,41.435,131.240,0.851713,-1,-1,-1
6,16,800.386,73.880,51.747,124.920,0.850181,-1,-1,-1
6,20,1142.014,918.122,100.780,161.845,0.849316,-1,-1,-1
6,32,1695.944,160.717,61.528,142.644,0.844346,-1,-1,-1
6,23,1136.986,484.113,75.583,143.876,0.843902,-1,-1,-1
6,25,727.626,0.000,39.618,95.551,0.842918,-1,-1,-1
6,31,1728.561,83.463,58.843,134.896,0.838771,-1,-1,-1
6,19,1584.496,19.026,41.125,105.212,0.835267,-1,-1,-1
6,18,1202.192,118.572,50.856,138.337,0.832833,-1,-1,-1
6,24,1386.539,50.982,37.647,133.420,0.832362,-1,-1,-1
6,26,1168.812,142.785,46.367,134.559,0.829808,-1,-1,-1
6,33,77.893,128.709,67.800,121.356,0.821109,-1,-1,-1
6,30,572.132,209.356,49.736,115.209,0.819985,-1,-1,-1
6,29,900.045,84.635,38.710,126.033,0.818285,-1,-1,-1
6,27,1303.486,5.386,41.133,103.410,0.814196,-1,-1,-1
6,34,1401.167,0.000,42.435,97.049,0.811436,-1,-1,-1
6,44,759.529,0.000,59.442,51.044,0.808257,-1,-1,-1
6,22,909.073,0.000,34.810,83.060,0.806875,-1,-1,-1
6,38,384.576,489.367,124.539,183.398,0.806413,-1,-1,-1
6,28,991.020,108.556,50.439,141.107,0.803084,-1,-1,-1
6,40,343.983,493.419,58.859,151.298,0.781810,-1,-1,-1
6,36,1820.083,0.006,38.674,51.059,0.768422,-1,-1,-1
6,37,1897.676,95.221,22.324,103.521,0.762981,-1,-1,-1
6,35,151.138,0.000,43.313,43.908,0.754414,-1,-1,-1
6,42,1853.761,665.590,66.147,201.105,0.644641,-1,-1,-1
6,43,289.394,0.000,42.076,18.179,0.552938,-1,-1,-1
6,39,1277.039,42.969,37.999,78.691,0.329556,-1,-1,-1
6,46,1280.080,43.547,34.331,78.252,0.534137,-1,-1,-1
7,4,1471.627,488.385,78.828,161.408,0.891018,-1,-1,-1
7,1,1455.389,333.120,71.611,159.096,0.881019,-1,-1,-1
7,2,757.325,429.034,63.229,155.834,0.880448,-1,-1,-1
7,3,249.075,451.052,75.188,165.375,0.878866,-1,-1,-1
7,5,1392.702,706.597,116.395,182.078,0.872395,-1,-1,-1
7,11,1794.118,156.147,61.179,131.323,0.868183,-1,-1,-1
7,6,218.364,30.320,51.383,117.486,0.867873,-1,-1,-1
7,14,1614.119,16.690,43.973,112.005,0.867521,-1,-1,-1
7,7,711.266,222.216,56.160,146.579,0.867135,-1,-1,-1
7,17,349.426,0.000,75.700,133.200,0.861286,-1,-1,-1
7,15,926.791,185.877,56.834,138.554,0.860590,-1,-1,-1
7,12,572.038,286.435,60.607,130.389,0.858744,-1,-1,-1
7,10,42.156,804.012,104.330,186.928,0.855908,-1,-1,-1
7,8,673.336,614.965,73.873,183.490,0.855556,-1,-1,-1
7,21,850.598,66.241,41.561,131.661,0.854151,-1,-1,-1
7,13,1092.898,54.818,41.694,105.492,0.852766,-1,-1,-1
7,9,1678.792,13.165,53.707,127.011,0.851509,-1,-1,-1
